TransactionID,Date,CustomerID,Age,Gender,Location,ProductID,Category,Quantity,UnitPrice,PaymentType,PromotionApplied,DiscountAmount,GiftWrap,Event,CustomerSatisfaction,ReturnFlag
9038,11-11-2023,190,30,Other,City_20,695,Clothing,5,24.2048976,Credit Card,TRUE,12.1024488,TRUE,Black Friday,4,TRUE
9039,15-12-2018,109,57,Female,City_4,487,Toys,1,87.96333266,Debit Card,TRUE,8.796333266,TRUE,Black Friday,1,TRUE
9040,18-12-2021,88,54,Female,City_12,290,Electronics,5,95.25040776,Debit Card,FALSE,0,TRUE,None,4,TRUE
9041,28-12-2023,84,44,Other,City_20,347,Decorations,2,35.32305209,Debit Card,FALSE,0,FALSE,None,5,TRUE
9042,26-11-2018,348,40,Other,City_8,784,Clothing,3,12.27392925,Online Payment,FALSE,3.682178774,FALSE,Black Friday,1,TRUE
9043,12-12-2021,15,34,Male,City_18,654,Clothing,5,35.89058359,Online Payment,FALSE,0,TRUE,None,1,TRUE
9044,28-12-2023,363,31,Other,City_9,292,Food,3,79.17242403,Cash,TRUE,0,FALSE,Christmas Market,1,TRUE
9045,23-11-2019,490,26,Male,City_10,5,Electronics,2,93.36768806,Online Payment,FALSE,18.67353761,TRUE,Black Friday,5,TRUE
9046,28-11-2020,224,55,Female,City_13,391,Food,4,41.15173485,Debit Card,FALSE,16.46069394,TRUE,Black Friday,4,TRUE
9047,02-11-2022,19,58,Female,City_15,124,Food,2,76.59728183,Credit Card,FALSE,0,TRUE,None,3,TRUE
9048,29-12-2019,31,46,Female,City_4,544,Toys,1,92.26521487,Online Payment,FALSE,0,TRUE,Christmas Market,3,FALSE
9049,31-12-2022,170,26,Other,City_13,764,Electronics,5,96.92245918,Cash,TRUE,0,FALSE,None,2,TRUE
9050,04-12-2019,184,62,Male,City_7,18,Electronics,5,46.08484197,Debit Card,FALSE,0,FALSE,Christmas Market,1,TRUE
9051,24-11-2023,94,55,Other,City_3,616,Decorations,1,36.21707801,Debit Card,TRUE,3.621707801,FALSE,Black Friday,4,TRUE
9052,23-12-2021,137,54,Other,City_8,930,Clothing,5,90.79729307,Credit Card,TRUE,45.39864653,TRUE,Black Friday,4,FALSE
9053,29-11-2023,475,38,Female,City_16,869,Clothing,3,69.30851651,Debit Card,FALSE,20.79255495,FALSE,Black Friday,2,FALSE
9054,25-11-2018,464,54,Other,City_9,857,Decorations,2,34.13504832,Online Payment,FALSE,6.827009665,FALSE,Black Friday,3,FALSE
9055,16-12-2023,310,21,Other,City_18,433,Food,3,10.03785241,Online Payment,FALSE,3.011355722,FALSE,Black Friday,1,TRUE
9056,23-11-2023,354,52,Female,City_7,942,Electronics,5,10.46456077,Debit Card,FALSE,5.232280385,FALSE,Black Friday,2,FALSE
9057,07-11-2021,495,19,Male,City_4,488,Electronics,1,79.35698379,Online Payment,TRUE,0,FALSE,Christmas Market,2,FALSE
9058,27-12-2020,131,30,Female,City_13,77,Toys,4,36.32162367,Debit Card,TRUE,14.52864947,FALSE,Black Friday,3,FALSE
9059,08-11-2022,180,18,Male,City_14,516,Toys,2,30.57300566,Credit Card,FALSE,6.114601132,FALSE,Black Friday,1,TRUE
9060,27-11-2018,458,32,Other,City_17,842,Electronics,3,22.91246773,Online Payment,FALSE,6.87374032,FALSE,Black Friday,1,FALSE
9061,23-12-2023,159,26,Female,City_9,983,Food,3,42.69712389,Cash,FALSE,0,FALSE,Christmas Market,2,FALSE
9062,01-12-2020,137,64,Female,City_9,1,Decorations,3,76.70738185,Online Payment,TRUE,0,FALSE,None,2,FALSE
9063,04-12-2019,478,36,Male,City_12,930,Toys,2,73.4460459,Debit Card,TRUE,14.68920918,TRUE,Black Friday,1,FALSE
9064,19-11-2020,182,21,Female,City_14,54,Toys,2,49.54698833,Credit Card,FALSE,0,FALSE,None,2,TRUE
9065,09-12-2022,20,61,Other,City_5,84,Electronics,3,72.3438911,Cash,TRUE,0,TRUE,None,4,TRUE
9066,15-12-2022,80,47,Male,City_20,160,Food,5,19.32953019,Online Payment,TRUE,9.664765096,TRUE,Black Friday,4,FALSE
9067,30-12-2023,256,58,Other,City_11,851,Food,4,58.87580893,Credit Card,FALSE,0,TRUE,Christmas Market,3,FALSE
9068,23-12-2023,146,39,Male,City_9,329,Electronics,3,20.49559036,Cash,TRUE,0,FALSE,Christmas Market,3,FALSE
9069,21-11-2018,486,63,Female,City_6,70,Toys,3,47.49569266,Debit Card,FALSE,0,FALSE,Christmas Market,3,TRUE
9070,11-11-2021,104,56,Male,City_9,248,Food,5,70.10495988,Credit Card,FALSE,0,TRUE,None,5,TRUE
9071,06-12-2020,93,64,Male,City_14,15,Electronics,4,34.06905907,Debit Card,TRUE,13.62762363,FALSE,Black Friday,1,TRUE
9072,07-12-2018,170,19,Other,City_10,804,Food,1,13.51943104,Online Payment,TRUE,0,TRUE,Christmas Market,2,FALSE
9073,03-11-2021,145,29,Male,City_16,665,Food,1,84.70276671,Credit Card,TRUE,0,FALSE,None,1,FALSE
9074,22-11-2023,494,29,Female,City_8,204,Decorations,2,52.49301839,Online Payment,TRUE,10.49860368,FALSE,Black Friday,3,TRUE
9075,29-12-2020,428,67,Female,City_7,802,Decorations,4,23.26211826,Debit Card,TRUE,0,FALSE,Christmas Market,4,TRUE
9076,21-11-2019,173,67,Other,City_16,324,Decorations,5,55.89486899,Credit Card,TRUE,27.9474345,FALSE,Black Friday,5,TRUE
9077,06-11-2022,4,53,Male,City_12,11,Clothing,5,81.28755552,Online Payment,TRUE,0,TRUE,Christmas Market,3,FALSE
9078,19-11-2021,472,23,Male,City_2,868,Clothing,2,66.35693519,Cash,TRUE,0,TRUE,None,2,TRUE
9079,17-11-2023,470,44,Female,City_11,576,Decorations,5,26.63411036,Credit Card,FALSE,0,TRUE,None,3,TRUE
9080,13-12-2019,139,18,Male,City_16,354,Toys,1,68.7862931,Cash,TRUE,0,TRUE,Christmas Market,4,TRUE
9081,16-12-2018,308,64,Female,City_12,443,Clothing,3,92.31154671,Debit Card,TRUE,27.69346401,FALSE,Black Friday,3,FALSE
9082,30-12-2022,318,18,Other,City_1,521,Decorations,3,52.11636938,Online Payment,FALSE,0,FALSE,Christmas Market,2,TRUE
9083,04-11-2023,377,40,Male,City_5,504,Clothing,3,74.91820362,Debit Card,FALSE,0,TRUE,Christmas Market,5,TRUE
9084,05-12-2021,16,60,Male,City_14,970,Electronics,2,80.39218242,Cash,TRUE,16.07843648,TRUE,Black Friday,2,FALSE
9085,31-12-2020,247,64,Male,City_10,586,Food,1,47.78381883,Online Payment,FALSE,0,FALSE,Christmas Market,2,TRUE
9086,17-12-2020,439,62,Other,City_18,93,Clothing,1,71.50181983,Online Payment,FALSE,0,TRUE,None,1,FALSE
9087,29-12-2019,210,63,Other,City_8,334,Clothing,1,94.83898177,Cash,FALSE,0,TRUE,Christmas Market,5,FALSE
9088,07-11-2023,226,28,Other,City_12,526,Food,1,27.35206584,Debit Card,TRUE,0,TRUE,Christmas Market,5,FALSE
9089,20-12-2022,276,35,Other,City_3,895,Food,5,21.73733924,Debit Card,TRUE,10.86866962,TRUE,Black Friday,5,TRUE
9090,26-12-2020,482,65,Male,City_3,61,Clothing,1,28.86343405,Online Payment,TRUE,0,FALSE,Christmas Market,1,TRUE
9091,19-12-2022,206,46,Other,City_4,335,Decorations,1,58.19787121,Debit Card,FALSE,0,FALSE,Christmas Market,1,TRUE
9092,08-12-2021,500,67,Male,City_5,909,Clothing,4,84.94492833,Credit Card,FALSE,0,TRUE,Christmas Market,2,TRUE
9093,24-11-2020,310,36,Male,City_18,641,Toys,2,92.99634839,Credit Card,TRUE,18.59926968,FALSE,Black Friday,5,FALSE
9094,23-12-2020,8,18,Female,City_4,653,Clothing,5,71.99440809,Debit Card,TRUE,0,TRUE,Christmas Market,4,TRUE
9095,12-12-2022,210,60,Female,City_17,683,Decorations,1,57.86412984,Online Payment,FALSE,0,FALSE,None,3,TRUE
9096,07-11-2020,387,48,Female,City_19,202,Electronics,5,58.55676596,Credit Card,TRUE,29.27838298,FALSE,Black Friday,4,FALSE
9097,12-12-2022,264,35,Female,City_6,784,Toys,1,99.52979524,Credit Card,FALSE,9.952979524,FALSE,Black Friday,2,FALSE
9098,29-12-2021,423,58,Male,City_16,539,Toys,2,74.44243742,Cash,TRUE,14.88848748,TRUE,Black Friday,1,TRUE
9099,02-12-2019,29,28,Other,City_8,893,Electronics,5,17.31968649,Credit Card,TRUE,8.659843244,FALSE,Black Friday,1,FALSE
9100,03-11-2019,132,66,Female,City_5,294,Electronics,5,46.74414831,Cash,FALSE,23.37207415,FALSE,Black Friday,2,FALSE
9101,20-11-2019,42,31,Female,City_18,179,Food,4,24.69496635,Cash,FALSE,0,FALSE,None,5,TRUE
9102,04-12-2019,332,62,Male,City_4,93,Food,4,25.88251241,Debit Card,FALSE,0,FALSE,None,4,TRUE
9103,13-11-2021,61,69,Other,City_20,381,Toys,4,86.42492969,Debit Card,FALSE,34.56997187,FALSE,Black Friday,3,TRUE
9104,13-11-2022,31,57,Male,City_14,476,Clothing,5,87.78610782,Cash,TRUE,43.89305391,TRUE,Black Friday,3,TRUE
9105,16-12-2018,332,35,Other,City_9,973,Decorations,3,17.2601372,Online Payment,FALSE,0,TRUE,Christmas Market,2,FALSE
9106,11-11-2021,343,35,Male,City_11,961,Electronics,1,16.30143734,Cash,TRUE,0,TRUE,None,1,TRUE
9107,23-11-2020,450,45,Male,City_17,113,Electronics,2,79.56034601,Cash,TRUE,15.9120692,FALSE,Black Friday,1,FALSE
9108,16-11-2023,322,24,Other,City_3,52,Electronics,3,82.16055528,Cash,FALSE,24.64816658,TRUE,Black Friday,1,TRUE
9109,30-12-2021,327,40,Other,City_11,826,Toys,1,32.97670484,Debit Card,FALSE,0,TRUE,None,2,TRUE
9110,09-12-2020,447,64,Female,City_10,424,Clothing,2,65.81569676,Online Payment,FALSE,0,FALSE,Christmas Market,3,TRUE
9111,09-11-2023,275,62,Male,City_7,463,Electronics,4,62.18285974,Online Payment,FALSE,24.8731439,TRUE,Black Friday,2,TRUE
9112,23-12-2019,418,60,Male,City_8,175,Electronics,2,44.41995067,Debit Card,TRUE,8.883990133,TRUE,Black Friday,4,TRUE
9113,01-12-2020,57,48,Male,City_4,255,Toys,2,49.78599957,Debit Card,TRUE,0,FALSE,None,4,FALSE
9114,09-11-2023,365,52,Female,City_1,538,Food,2,55.81450168,Online Payment,FALSE,11.16290034,FALSE,Black Friday,4,TRUE
9115,16-12-2022,183,47,Female,City_17,268,Decorations,1,20.38284359,Online Payment,TRUE,0,TRUE,None,1,TRUE
9116,22-12-2019,210,62,Other,City_8,341,Clothing,3,50.78608056,Credit Card,FALSE,15.23582417,TRUE,Black Friday,1,TRUE
9117,09-11-2018,303,18,Other,City_17,57,Toys,4,11.27474792,Online Payment,TRUE,4.509899167,TRUE,Black Friday,5,FALSE
9118,04-11-2022,453,28,Female,City_12,921,Food,2,33.76719548,Cash,FALSE,6.753439097,FALSE,Black Friday,5,TRUE
9119,08-12-2023,231,60,Female,City_17,968,Toys,5,78.45926666,Credit Card,TRUE,39.22963333,TRUE,Black Friday,1,TRUE
9120,31-12-2022,226,56,Female,City_9,135,Electronics,2,59.75378886,Cash,TRUE,0,FALSE,None,5,FALSE
9121,26-12-2023,179,67,Other,City_7,932,Food,3,37.1342928,Debit Card,FALSE,11.14028784,FALSE,Black Friday,4,FALSE
9122,15-12-2020,142,37,Other,City_19,994,Decorations,1,32.84928203,Debit Card,FALSE,0,FALSE,Christmas Market,1,FALSE
9123,29-12-2019,175,64,Female,City_10,904,Electronics,4,92.97489927,Online Payment,TRUE,0,TRUE,None,5,FALSE
9124,02-11-2021,384,46,Male,City_1,981,Clothing,2,62.02761634,Cash,TRUE,12.40552327,FALSE,Black Friday,4,TRUE
9125,24-11-2021,78,38,Female,City_12,896,Clothing,1,19.5999715,Debit Card,FALSE,1.95999715,FALSE,Black Friday,3,FALSE
9126,09-12-2018,40,60,Male,City_6,361,Electronics,3,23.20983489,Online Payment,FALSE,0,TRUE,Christmas Market,1,FALSE
9127,23-12-2018,21,44,Other,City_14,63,Food,2,62.11884827,Cash,FALSE,0,TRUE,None,1,FALSE
9128,09-12-2018,273,41,Female,City_20,338,Decorations,4,70.28434149,Credit Card,FALSE,0,FALSE,None,4,FALSE
9129,08-12-2018,77,41,Male,City_8,797,Electronics,2,84.93373766,Online Payment,TRUE,16.98674753,TRUE,Black Friday,2,TRUE
9130,26-11-2018,34,61,Female,City_6,665,Food,4,94.33912055,Credit Card,FALSE,37.73564822,TRUE,Black Friday,3,TRUE
9131,17-11-2020,115,46,Other,City_7,176,Food,2,47.28886254,Online Payment,FALSE,0,FALSE,None,1,FALSE
9132,05-12-2023,299,66,Female,City_7,256,Clothing,1,23.48006568,Online Payment,FALSE,0,FALSE,Christmas Market,4,TRUE
9133,22-12-2023,148,25,Female,City_2,830,Decorations,4,74.52242862,Cash,FALSE,0,FALSE,None,3,TRUE
9134,04-12-2021,409,36,Female,City_16,546,Toys,5,57.56495359,Cash,TRUE,0,TRUE,None,2,TRUE
9135,20-12-2023,246,24,Other,City_1,475,Electronics,5,64.76363237,Cash,FALSE,0,TRUE,Christmas Market,4,TRUE
9136,22-11-2021,161,28,Other,City_12,892,Food,4,82.70950174,Credit Card,FALSE,0,TRUE,Christmas Market,3,TRUE
9137,15-11-2018,102,25,Other,City_20,468,Clothing,2,62.59058287,Online Payment,FALSE,0,TRUE,None,4,TRUE
9138,14-12-2020,179,28,Male,City_3,656,Toys,2,33.12156914,Credit Card,FALSE,6.624313827,TRUE,Black Friday,1,TRUE
9139,20-11-2020,195,51,Other,City_18,68,Toys,3,70.6558772,Cash,TRUE,0,TRUE,Christmas Market,3,FALSE
9140,26-11-2021,147,69,Male,City_16,774,Electronics,2,11.59801355,Credit Card,FALSE,2.31960271,TRUE,Black Friday,1,FALSE
9141,30-11-2022,350,63,Female,City_19,198,Food,4,80.43102008,Cash,TRUE,32.17240803,FALSE,Black Friday,4,FALSE
9142,17-11-2020,89,61,Female,City_15,936,Electronics,5,20.97178879,Credit Card,FALSE,0,FALSE,Christmas Market,2,FALSE
9143,20-11-2018,97,26,Other,City_15,752,Toys,5,94.52478681,Online Payment,FALSE,0,FALSE,Christmas Market,1,FALSE
9144,21-11-2018,37,35,Female,City_17,479,Decorations,3,61.52623664,Online Payment,TRUE,18.45787099,TRUE,Black Friday,4,FALSE
9145,24-12-2018,164,49,Other,City_2,80,Clothing,2,85.30035086,Online Payment,TRUE,0,FALSE,None,3,TRUE
9146,06-12-2020,283,30,Female,City_14,838,Electronics,2,91.22750165,Credit Card,FALSE,0,TRUE,Christmas Market,1,FALSE
9147,04-12-2022,230,54,Male,City_1,28,Decorations,5,12.93090968,Credit Card,FALSE,0,TRUE,Christmas Market,1,FALSE
9148,24-12-2023,157,38,Other,City_6,955,Food,4,54.22429837,Cash,TRUE,0,FALSE,Christmas Market,4,FALSE
9149,18-11-2018,143,52,Male,City_3,263,Clothing,4,47.10657513,Online Payment,TRUE,0,TRUE,None,5,TRUE
9150,30-12-2019,296,19,Male,City_4,445,Decorations,4,91.67513012,Debit Card,TRUE,36.67005205,FALSE,Black Friday,5,FALSE
9151,03-12-2018,76,18,Female,City_3,609,Clothing,2,30.2873373,Credit Card,TRUE,0,TRUE,None,2,TRUE
9152,26-12-2018,132,51,Female,City_15,616,Clothing,4,34.27742389,Debit Card,TRUE,0,FALSE,Christmas Market,5,FALSE
9153,19-12-2023,41,70,Female,City_9,421,Decorations,1,89.87166673,Debit Card,TRUE,8.987166673,FALSE,Black Friday,1,TRUE
9154,17-12-2019,307,38,Male,City_15,350,Food,5,91.38576581,Online Payment,TRUE,0,FALSE,None,4,TRUE
9155,17-11-2022,2,30,Male,City_17,373,Toys,1,74.35508759,Debit Card,TRUE,7.435508759,FALSE,Black Friday,3,TRUE
9156,09-12-2021,52,66,Male,City_16,100,Food,2,75.39170482,Cash,TRUE,0,TRUE,Christmas Market,2,TRUE
9157,06-12-2021,84,68,Female,City_8,295,Electronics,2,97.33870899,Debit Card,FALSE,19.4677418,FALSE,Black Friday,4,FALSE
9158,27-12-2022,192,59,Female,City_15,391,Food,2,83.4295451,Cash,TRUE,0,TRUE,None,5,FALSE
9159,25-11-2018,388,67,Other,City_11,144,Food,3,84.65995739,Debit Card,FALSE,25.39798722,TRUE,Black Friday,1,FALSE
9160,19-11-2019,407,65,Female,City_2,514,Toys,5,85.19811737,Cash,FALSE,0,FALSE,Christmas Market,3,FALSE
9161,24-12-2023,221,31,Male,City_11,918,Toys,3,68.31903828,Online Payment,TRUE,20.49571148,TRUE,Black Friday,4,TRUE
9162,24-11-2022,321,40,Female,City_18,852,Clothing,4,72.07824205,Online Payment,TRUE,28.83129682,TRUE,Black Friday,1,TRUE
9163,09-11-2020,98,49,Other,City_19,72,Clothing,5,55.52169412,Online Payment,TRUE,0,FALSE,None,5,FALSE
9164,30-11-2019,38,22,Male,City_6,385,Clothing,4,36.64407288,Cash,FALSE,0,TRUE,Christmas Market,3,FALSE
9165,30-11-2019,202,30,Female,City_4,947,Food,1,91.85261942,Cash,FALSE,0,FALSE,None,5,TRUE
9166,25-12-2018,244,27,Other,City_16,974,Electronics,1,93.66080616,Credit Card,TRUE,9.366080616,FALSE,Black Friday,5,FALSE
9167,07-11-2023,359,22,Female,City_7,824,Food,2,85.45439613,Debit Card,FALSE,0,TRUE,None,3,TRUE
9168,16-11-2023,215,64,Other,City_8,141,Electronics,5,96.00226036,Credit Card,TRUE,0,TRUE,Christmas Market,1,TRUE
9169,29-11-2021,330,37,Female,City_20,194,Electronics,2,81.2065351,Credit Card,TRUE,16.24130702,TRUE,Black Friday,5,FALSE
9170,19-11-2019,130,40,Male,City_9,783,Electronics,5,33.58656906,Cash,FALSE,16.79328453,TRUE,Black Friday,5,FALSE
9171,10-11-2022,85,62,Other,City_12,283,Clothing,4,46.18115793,Debit Card,FALSE,0,TRUE,Christmas Market,1,TRUE
9172,27-11-2023,250,67,Female,City_1,629,Clothing,4,15.37672015,Debit Card,FALSE,6.150688061,TRUE,Black Friday,5,TRUE
9173,03-11-2023,263,36,Male,City_9,947,Electronics,3,11.7970259,Credit Card,TRUE,0,FALSE,Christmas Market,2,TRUE
9174,29-12-2021,42,66,Female,City_17,828,Food,3,52.63414734,Cash,TRUE,0,TRUE,None,4,FALSE
9175,15-12-2018,340,45,Female,City_10,324,Food,5,94.91918448,Online Payment,FALSE,0,TRUE,None,3,TRUE
9176,28-12-2022,340,58,Other,City_2,560,Decorations,4,83.54270064,Credit Card,FALSE,0,FALSE,None,2,TRUE
9177,22-11-2021,345,28,Female,City_8,630,Toys,1,50.18220333,Cash,TRUE,5.018220333,TRUE,Black Friday,1,TRUE
9178,05-12-2021,445,46,Female,City_11,52,Food,3,96.62096371,Debit Card,FALSE,28.98628911,TRUE,Black Friday,1,FALSE
9179,15-12-2021,235,49,Male,City_8,500,Food,3,14.58221293,Debit Card,FALSE,0,FALSE,None,3,TRUE
9180,10-12-2018,5,67,Male,City_11,223,Toys,2,82.70021253,Cash,FALSE,0,TRUE,Christmas Market,2,FALSE
9181,02-12-2021,331,70,Other,City_20,237,Toys,1,17.27188725,Cash,FALSE,0,FALSE,None,2,TRUE
9182,03-11-2020,380,36,Other,City_2,905,Clothing,1,89.21209992,Debit Card,TRUE,0,TRUE,None,1,FALSE
9183,09-12-2023,419,22,Other,City_18,107,Toys,4,80.35616161,Credit Card,TRUE,0,FALSE,Christmas Market,5,TRUE
9184,06-11-2019,71,26,Male,City_10,252,Electronics,4,16.4057299,Debit Card,TRUE,0,FALSE,Christmas Market,4,TRUE
9185,03-11-2023,78,35,Female,City_19,86,Food,1,16.59262124,Online Payment,TRUE,0,FALSE,Christmas Market,4,FALSE
9186,26-12-2023,31,69,Female,City_9,44,Food,5,65.45077267,Debit Card,TRUE,32.72538633,TRUE,Black Friday,5,TRUE
9187,03-11-2019,473,58,Female,City_6,476,Electronics,4,13.87136936,Online Payment,TRUE,5.548547743,FALSE,Black Friday,5,FALSE
9188,14-12-2019,268,33,Female,City_5,581,Decorations,4,69.86790545,Online Payment,TRUE,27.94716218,FALSE,Black Friday,2,FALSE
9189,29-12-2021,120,54,Male,City_5,799,Toys,4,42.88757318,Credit Card,TRUE,17.15502927,FALSE,Black Friday,3,TRUE
9190,22-12-2020,242,49,Other,City_13,972,Decorations,4,60.92059066,Debit Card,FALSE,24.36823626,TRUE,Black Friday,4,TRUE
9191,02-12-2019,222,25,Male,City_4,22,Electronics,1,18.99684488,Debit Card,TRUE,1.899684488,TRUE,Black Friday,2,TRUE
9192,08-11-2023,14,41,Female,City_8,298,Clothing,3,58.71983054,Credit Card,TRUE,0,FALSE,Christmas Market,4,TRUE
9193,02-11-2021,485,18,Female,City_17,527,Food,1,25.93649748,Debit Card,FALSE,0,TRUE,Christmas Market,5,FALSE
9194,07-11-2023,129,34,Male,City_1,293,Decorations,2,24.2105917,Debit Card,TRUE,0,TRUE,Christmas Market,3,FALSE
9195,22-12-2023,234,21,Other,City_12,709,Toys,4,75.44556503,Online Payment,FALSE,0,TRUE,None,3,TRUE
9196,03-12-2019,21,61,Other,City_3,533,Decorations,4,76.25205027,Online Payment,FALSE,30.50082011,FALSE,Black Friday,5,TRUE
9197,04-11-2023,358,26,Female,City_3,469,Toys,2,12.82939997,Credit Card,TRUE,0,FALSE,None,4,TRUE
9198,30-12-2019,233,61,Other,City_16,141,Food,3,21.20323903,Online Payment,FALSE,0,TRUE,None,4,TRUE
9199,21-11-2019,76,59,Male,City_1,290,Electronics,1,26.29029645,Cash,TRUE,0,TRUE,None,5,FALSE
9200,27-12-2020,352,38,Female,City_15,772,Decorations,3,26.61904735,Online Payment,FALSE,7.985714205,TRUE,Black Friday,2,FALSE
9201,16-12-2023,252,54,Female,City_7,579,Clothing,3,14.71696502,Debit Card,FALSE,0,TRUE,None,3,FALSE
9202,16-11-2021,365,39,Other,City_8,187,Toys,4,94.96197917,Debit Card,TRUE,0,TRUE,Christmas Market,2,TRUE
9203,18-12-2021,160,34,Female,City_11,488,Decorations,1,38.01715157,Cash,TRUE,3.801715157,TRUE,Black Friday,1,TRUE
9204,17-11-2022,2,61,Female,City_1,958,Food,1,51.47550439,Cash,TRUE,0,FALSE,None,1,FALSE
9205,02-12-2020,100,63,Male,City_8,356,Food,3,20.04177747,Credit Card,TRUE,0,FALSE,Christmas Market,3,FALSE
9206,18-12-2021,327,70,Female,City_17,821,Decorations,3,81.23539509,Online Payment,TRUE,0,FALSE,Christmas Market,1,TRUE
9207,01-11-2019,343,32,Other,City_2,164,Food,3,63.48134636,Credit Card,FALSE,19.04440391,TRUE,Black Friday,1,TRUE
9208,29-11-2022,126,30,Other,City_11,209,Decorations,4,14.43185846,Credit Card,FALSE,5.772743384,FALSE,Black Friday,5,FALSE
9209,09-11-2020,287,59,Female,City_2,852,Electronics,2,46.3662909,Online Payment,FALSE,0,TRUE,Christmas Market,3,TRUE
9210,12-11-2022,201,40,Male,City_5,661,Electronics,4,97.93356465,Online Payment,FALSE,39.17342586,TRUE,Black Friday,3,FALSE
9211,10-11-2020,54,48,Female,City_11,601,Clothing,1,89.53039027,Cash,TRUE,8.953039027,FALSE,Black Friday,2,TRUE
9212,04-12-2022,278,40,Other,City_20,642,Decorations,4,50.1572918,Online Payment,FALSE,0,TRUE,Christmas Market,1,TRUE
9213,03-11-2020,63,53,Male,City_16,415,Food,5,57.87984017,Online Payment,FALSE,0,FALSE,None,2,TRUE
9214,01-12-2019,140,50,Male,City_15,59,Toys,3,62.38627544,Debit Card,FALSE,0,FALSE,Christmas Market,1,TRUE
9215,02-11-2019,65,52,Female,City_13,592,Decorations,1,68.16568354,Online Payment,TRUE,0,TRUE,None,1,FALSE
9216,12-12-2020,453,69,Male,City_20,210,Toys,3,81.65333843,Credit Card,TRUE,0,TRUE,Christmas Market,4,FALSE
9217,12-11-2020,101,41,Male,City_9,520,Clothing,5,84.12286302,Credit Card,FALSE,42.06143151,TRUE,Black Friday,4,TRUE
9218,27-11-2019,12,45,Female,City_9,579,Clothing,4,24.5128789,Debit Card,FALSE,9.805151561,FALSE,Black Friday,2,TRUE
9219,27-12-2021,198,22,Male,City_18,442,Clothing,5,95.30159178,Debit Card,FALSE,47.65079589,TRUE,Black Friday,4,FALSE
9220,07-12-2019,85,42,Male,City_10,930,Electronics,4,33.99747535,Online Payment,FALSE,13.59899014,TRUE,Black Friday,4,TRUE
9221,29-11-2023,385,55,Male,City_7,189,Decorations,1,20.87427809,Debit Card,FALSE,2.087427809,FALSE,Black Friday,2,FALSE
9222,28-12-2020,347,56,Male,City_15,587,Clothing,4,90.1835987,Online Payment,TRUE,0,FALSE,Christmas Market,5,TRUE
9223,24-12-2023,289,70,Male,City_10,430,Food,5,17.17647997,Debit Card,TRUE,0,TRUE,Christmas Market,5,TRUE
9224,14-11-2020,322,54,Male,City_14,904,Food,1,70.39827265,Debit Card,FALSE,7.039827265,TRUE,Black Friday,5,FALSE
9225,19-11-2018,185,64,Male,City_4,265,Electronics,4,87.85119761,Debit Card,TRUE,0,TRUE,None,1,TRUE
9226,31-12-2018,298,30,Female,City_4,880,Clothing,3,17.39598754,Cash,FALSE,0,TRUE,None,3,FALSE
9227,29-11-2020,188,20,Other,City_17,757,Toys,3,92.7293125,Online Payment,TRUE,27.81879375,TRUE,Black Friday,5,TRUE
9228,12-12-2021,18,42,Female,City_15,27,Clothing,4,92.43794733,Online Payment,FALSE,36.97517893,TRUE,Black Friday,2,TRUE
9229,11-11-2021,357,52,Female,City_2,755,Electronics,2,57.0247953,Cash,TRUE,0,FALSE,Christmas Market,4,FALSE
9230,07-12-2021,126,26,Female,City_10,980,Toys,4,18.97506678,Cash,FALSE,7.59002671,FALSE,Black Friday,1,TRUE
9231,06-11-2023,260,63,Female,City_8,170,Food,1,52.93879159,Credit Card,FALSE,5.293879159,FALSE,Black Friday,5,TRUE
9232,11-11-2022,449,59,Male,City_10,313,Decorations,3,15.1755107,Debit Card,FALSE,0,TRUE,None,5,TRUE
9233,10-11-2019,325,49,Male,City_7,816,Clothing,4,96.98234582,Online Payment,TRUE,0,FALSE,None,1,FALSE
9234,17-12-2020,383,54,Female,City_8,966,Decorations,4,53.99862999,Cash,TRUE,0,FALSE,None,2,TRUE
9235,25-12-2023,308,69,Other,City_13,663,Electronics,1,83.63198832,Debit Card,FALSE,0,TRUE,Christmas Market,4,FALSE
9236,04-12-2018,437,37,Other,City_12,479,Electronics,3,77.55646874,Credit Card,TRUE,0,TRUE,Christmas Market,4,TRUE
9237,14-11-2019,489,32,Male,City_5,999,Toys,4,33.97708202,Credit Card,FALSE,0,FALSE,None,5,FALSE
9238,12-11-2018,243,44,Other,City_13,585,Clothing,5,16.62203418,Credit Card,TRUE,0,FALSE,None,2,TRUE
9239,30-11-2020,499,58,Male,City_6,468,Electronics,2,26.26628867,Credit Card,FALSE,0,TRUE,Christmas Market,4,TRUE
9240,24-11-2021,227,45,Male,City_19,845,Electronics,1,32.48569339,Credit Card,FALSE,3.248569339,FALSE,Black Friday,1,TRUE
9241,13-12-2018,395,22,Male,City_1,971,Electronics,2,49.64667633,Debit Card,FALSE,0,TRUE,None,3,FALSE
9242,14-12-2020,401,54,Male,City_17,509,Clothing,1,86.25301162,Cash,FALSE,8.625301162,FALSE,Black Friday,4,FALSE
9243,20-11-2019,214,67,Other,City_5,499,Clothing,4,10.27134648,Cash,TRUE,0,TRUE,Christmas Market,5,TRUE
9244,19-12-2018,319,54,Male,City_5,705,Toys,3,34.97133103,Online Payment,FALSE,10.49139931,FALSE,Black Friday,2,TRUE
9245,28-12-2021,127,57,Other,City_9,743,Toys,4,27.01550519,Credit Card,FALSE,0,FALSE,Christmas Market,3,TRUE
